assay_ID,block,date,plate_ID,External_Treatment,genotype,Selective_marker,stock,coculture_strain,coculture_ID,genotype2,Media,LB_perc,GlcMedia,Mut_to_WT_ratio,glucose,N0_ul,N0_CFU_nx,N0,N0_coculture,N0_gen_to_co_ratio,Nt1_CFU_nx,Nt2_CFU_nx,Nt3_CFU_nx,Nt1_CFU,Nt2_CFU,Nt3_CFU,N0_CFU,Nt1_nx,Nt2_nx,Nt3_nx,Nt1,Nt2,Nt3,environment,CI_range_coculture_strain,CI_range_genotype,fluctuation_volume_t0,culture_volume_final,coculture,D_gen_nx,D_gen_all,D_genotype,D_coculture_strain,D_total,generations,generations_coculture_strain,incubation_mins,m_coculture_strain,m_genotype,m_lower_genotype,m_upper_genotype,mut_fitness_genotype,FlanWarnings,m_lower_coculture_strain,m_upper_coculture_strain,mutation_rate_coculture_strain,mutation_rate_gen_all,mutation_rate_gen_allL,mutation_rate_gen_allU,mutation_rate_gen_nx,mutation_rate_gen_nxL,mutation_rate_gen_nxU,mutation_rate_genotype,mutation_rate_genotype_lower,mutation_rate_genotype_upper,Mutations_per_generation,N_cultures,Nt_gen_all,Nt_gen_nx,Nt_genotype,Nt_coculture_strain,Nt_CV,Nt_dilution_nx,Nt_dilution,Nt_N0_ratio,Nt_SD,Nt_total,sd_m_coculture_strain,sd_m_genotype,Sel_CFU1,Sel_CFU10,Sel_CFU11,Sel_CFU12,Sel_CFU13,Sel_CFU14,Sel_CFU15,Sel_CFU16,Sel_CFU17,Sel_CFU18,Sel_CFU2,Sel_CFU3,Sel_CFU4,Sel_CFU5,Sel_CFU6,Sel_CFU7,Sel_CFU8,Sel_CFU9,Treatment,Weight0,Weight24,Abs_670_res,Abs_670_res1,Abs_670_res2,Abs_670_res3,Abs_670_res4,Layout,MutationFrequency,Oxygen,Notes,w_relative,Experimentor,N0_rep1,N0_rep2,N0_rep3,D_perc_gen,N0_mean_of_3,T_format
RG17_2100ancestor1_noneKat70144166666.666667,RG17,25/10/2021,RG17_2,Kat70,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,4300,NA,NA,NA,NA,NA,68,40,65,43,NA,NA,NA,156000000,92031250,149550781.3,100,NA,45.49432834,1000,920.3125,n,NA,144166666.7,144000000,0,144166666.7,14.91323718,NA,1440,NA,5.330779078,2.312722064,8.348836093,5.094301705,NA,NA,NA,NA,40.17820281,17.43103865,62.92536698,NA,NA,NA,40.17820281,17.43103865,62.92536698,0.357452846,16,132678385.4,NA,133000000,0,0.21766671,NA,100000,30855.43847,28900000,133000000,NA,0.518818153,12,4,5,4,4,10,13,10,4,2,9,7,4,4,9,5,NA,NA,ancestor1_none+Kat70y,220.64,212.99,NA,NA,NA,NA,NA,RG17B,49.93277525,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 catalase Glc
RG17_2100ancestor1_noneH10178333333.333333,RG17,25/10/2021,RG17_2,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,3600,NA,NA,NA,NA,NA,89,61,64,36,NA,NA,NA,205000000,140347656.3,147250000,100,NA,39.94194777,1000,920.3125,n,NA,178333333.3,178000000,0,178333333.3,15.47641569,NA,1440,NA,6.480762482,3.203078401,9.758446563,1.957452361,NA,NA,NA,NA,39.48737434,19.51640046,59.45834822,NA,NA,NA,39.48737434,19.51640046,59.45834822,0.418750867,16,164122395.8,NA,164000000,0,0.175964209,NA,100000,45589.5544,28900000,164000000,NA,0.551744891,9,6,16,26,70,7,16,9,7,16,8,11,10,10,6,7,NA,NA,ancestor1_none+H10y,220.64,212.99,NA,NA,NA,NA,NA,RG17B,89.1103248,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 H2O2 Glc
RG17_2500ancestor1_noneH10441666666.666667,RG17,25/10/2021,RG17_2,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,4300,NA,NA,NA,NA,NA,180,188,162,43,NA,NA,NA,414000000,432546875,372726562.5,500,NA,15.72370018,1000,920.3125,n,NA,441666666.7,442000000,0,441666666.7,16.5284575,NA,1440,NA,6.072670758,2.877053906,9.26828761,1.392344031,NA,NA,NA,NA,14.93997227,7.078122176,22.80182236,NA,NA,NA,14.93997227,7.078122176,22.80182236,0.367406986,15,406471354.2,NA,406000000,0,0.061545307,NA,100000,94528.2219,25000000,406000000,NA,0.558283864,5,15,29,7,58,7,18,17,5,16,6,71,12,13,9,NA,NA,NA,ancestor1_none+H10y,220.64,212.99,NA,NA,NA,NA,NA,RG17B,47.23580101,+,NA,NA,RG,NA,NA,NA,100,NA,BW25113 H2O2 Glc
RG18_1500ancestor1_noneControl553333333.333333,RG18,26/10/2021,RG18_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,3950,NA,NA,NA,NA,NA,227,216,221,39.5,NA,NA,NA,529000000,503775000,515436458.3,500,NA,7.982700105,1000,932.9166667,n,NA,553333333.3,553000000,0,553333333.3,16.99575678,NA,1480,NA,4.208009702,2.147619369,6.268400034,1.390739793,NA,NA,NA,NA,8.151678582,4.160328529,12.14302863,NA,NA,NA,8.151678582,4.160328529,12.14302863,0.247591782,15,516213888.9,NA,516000000,0,0.020317376,NA,100000,130687.0605,10500000,516000000,NA,0.497364324,8,32,11,114,8,6,8,4,5,4,1,18,12,6,7,NA,NA,NA,ancestor1_none+Controly,219.39,212.95,NA,NA,NA,NA,NA,RG18A,31.51148587,+,Contamination in selective plates - these plates removed,NA,RG,28,51,NA,100,39.5,BW25113 Glc
RG18_1100ancestor1_noneKat70188333333.333333,RG18,26/10/2021,RG18_1,Kat70,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,3450,NA,NA,NA,NA,NA,66,85,75,34.5,NA,NA,NA,154000000,198244791.7,174921875,100,NA,14.03691238,1000,932.9166667,n,NA,188333333.3,188000000,0,188333333.3,15.6361526,NA,1480,NA,2.490487071,1.257349192,3.723624949,1.884038112,NA,NA,NA,NA,14.17471209,7.156255902,21.19316828,NA,NA,NA,14.17471209,7.156255902,21.19316828,0.159277486,15,175699305.6,NA,176000000,0,0.103012803,NA,100000,50927.33494,18100000,176000000,NA,0.421618842,0,3,35,1,3,1,6,8,3,3,4,6,5,2,6,NA,NA,NA,ancestor1_none+Kat70y,219.39,212.95,NA,NA,NA,NA,NA,RG18A,32.63150822,+,Contamination in selective plates - these plates removed,NA,RG,36,33,NA,100,34.5,BW25113 catalase Glc
RG18_1500ancestor1_noneKat70570833333.333333,RG18,26/10/2021,RG18_1,Kat70,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,3350,NA,NA,NA,NA,NA,247,228,210,33.5,NA,NA,NA,576000000,531762500,489781250,500,NA,11.81278115,1000,932.9166667,n,NA,570833333.3,571000000,0,570833333.3,17.27836908,NA,1480,NA,5.357218692,2.211829867,8.502607517,1.193977942,NA,NA,NA,NA,10.05975024,4.153359663,15.96614081,NA,NA,NA,10.05975024,4.153359663,15.96614081,0.310053493,16,532539930.6,NA,533000000,0,0.066162156,NA,100000,158967.1434,35200000,533000000,NA,0.519627349,13,7,16,5,21,5,9,20,8,9,2000,8,65,25,8,9,NA,NA,ancestor1_none+Kat70y,219.39,212.95,NA,NA,NA,NA,NA,RG18A,261.4827396,+,Contamination in selective plates - these plates removed,NA,RG,35,32,NA,100,33.5,BW25113 catalase Glc
RG18_1100ancestor1_noneH10162500000,RG18,26/10/2021,RG18_1,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,2000,NA,NA,NA,NA,NA,63,65,67,20,NA,NA,NA,147000000,151598958.3,156263541.7,100,NA,12.7978303,1000,932.9166667,n,NA,162500000,163000000,0,162500000,16.20990031,NA,1480,NA,1.934950868,0.964881997,2.90501974,1.508203194,NA,NA,NA,NA,12.76361586,6.364700706,19.16253101,NA,NA,NA,12.76361586,6.364700706,19.16253101,0.119368462,16,151598958.3,NA,152000000,0,0.025122972,NA,100000,75799.47917,3810000,152000000,NA,0.37703106,6,5,1,5,5,3,0,6,67,1,0,2,2,4,1,5,NA,NA,ancestor1_none+H10y,219.39,212.95,NA,NA,NA,NA,NA,RG18A,46.58673171,+,Contamination in selective plates - these plates removed,NA,RG,18,22,NA,100,20,BW25113 H2O2 Glc
RG18_1500ancestor1_noneH10580000000,RG18,26/10/2021,RG18_1,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,3950,NA,NA,NA,NA,NA,224,216,256,39.5,NA,NA,NA,522000000,503775000,597066666.7,500,NA,7.144571936,1000,932.9166667,n,NA,580000000,580000000,0,580000000,17.06366084,NA,1480,NA,4.942352503,3.009418334,6.875286671,0.983702117,NA,NA,NA,NA,9.134039216,5.561753248,12.70632518,NA,NA,NA,9.134039216,5.561753248,12.70632518,0.289641979,16,541091666.7,NA,541000000,0,0.074491272,NA,100000,136985.2321,40300000,541000000,NA,0.506600038,18,3,67,17,158,12,50,23,8,11,2,19,2,24,26,11,NA,NA,ancestor1_none+H10y,219.39,212.95,NA,NA,NA,NA,NA,RG18A,52.09376107,+,Contamination in selective plates - these plates removed,NA,RG,36,43,NA,100,39.5,BW25113 H2O2 Glc
RG18_2100ancestor1_noneControl158333333.333333,RG18,26/10/2021,RG18_2,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,2650,NA,NA,NA,NA,NA,51,75,64,26.5,NA,NA,NA,118000000,173750000,148266666.7,100,NA,32.75063792,1000,926.6666667,n,NA,158333333.3,158000000,0,158333333.3,15.75673551,NA,1480,NA,3.196747578,0.794124391,5.599370765,4.983176864,NA,NA,NA,NA,21.78775328,5.412434317,38.16307224,NA,NA,NA,21.78775328,5.412434317,38.16307224,0.202881338,8,146722222.2,NA,147000000,0,0.154883568,NA,100000,55366.87631,22700000,147000000,NA,0.624560083,4,2,5,2,4,4,10,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_none+Controly,219.32,212.28,NA,NA,NA,NA,NA,RG18B,27.26240061,+,Contamination in selective plates - these plates removed,NA,RG,28,25,NA,100,26.5,BW25113 Glc
RG18_2500ancestor1_noneControl552500000,RG18,26/10/2021,RG18_2,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,3750,NA,NA,NA,NA,NA,223,214,226,37.5,NA,NA,NA,517000000,495766666.7,523566666.7,500,NA,14.70776711,1000,926.6666667,n,NA,552500000,553000000,0,552500000,17.05884673,NA,1480,NA,5.395212991,1.630147176,9.160278805,1.548008066,NA,NA,NA,NA,10.5378684,3.183984849,17.89175196,NA,NA,NA,10.5378684,3.183984849,17.89175196,0.316270676,10,511983333.3,NA,512000000,0,0.023072486,NA,100000,136528.8889,11800000,512000000,NA,0.658747221,17,43,8,7,9,7,6,29,3,11,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_none+Controly,219.32,212.28,NA,NA,NA,NA,NA,RG18B,27.34464013,+,Contamination in selective plates - these plates removed,NA,RG,42,33,NA,100,37.5,BW25113 Glc
RG18_2500ancestor1_noneKat70593333333.333333,RG18,26/10/2021,RG18_2,Kat70,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,4300,NA,NA,NA,NA,NA,211,208,293,43,NA,NA,NA,489000000,481866666.7,678783333.3,500,NA,11.35119848,1000,926.6666667,n,NA,593333333.3,593000000,0,593333333.3,16.96426903,NA,1480,NA,5.421238037,2.300667451,8.541808623,0.929723669,NA,NA,NA,NA,9.859983496,4.184384258,15.53558273,NA,NA,NA,9.859983496,4.184384258,15.53558273,0.31956803,8,549822222.2,NA,550000000,0,0.165932556,NA,100000,127865.6331,91200000,550000000,NA,0.737619035,16,14,46,59,79,8,2,16,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_none+Kat70y,219.32,212.28,NA,NA,NA,NA,NA,RG18B,54.5630911,+,Contamination in selective plates - these plates removed,NA,RG,39,47,NA,100,43,BW25113 catalase Glc
RG18_2100ancestor1_noneH10176666666.666667,RG18,26/10/2021,RG18_2,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,100,10,NA,2300,NA,NA,NA,NA,NA,68,75,69,23,NA,NA,NA,158000000,173750000,159850000,100,NA,16.16499437,1000,926.6666667,n,NA,176666666.7,177000000,0,176666666.7,16.11915885,NA,1480,NA,2.086895461,0.763700867,3.410090055,1.334049901,NA,NA,NA,NA,12.74742714,4.664929958,20.82992432,NA,NA,NA,12.74742714,4.664929958,20.82992432,0.129466772,11,163711111.1,NA,164000000,0,0.043743483,NA,100000,71178.74396,7160000,164000000,NA,0.465674509,6,51,2,5,9,3,3,0,1,1,5,NA,NA,NA,NA,NA,NA,NA,ancestor1_none+H10y,219.32,212.28,NA,NA,NA,NA,NA,RG18B,47.75596333,+,Contamination in selective plates - these plates removed,NA,RG,19,27,NA,100,23,BW25113 H2O2 Glc
RG18_2500ancestor1_noneH10593333333.333333,RG18,26/10/2021,RG18_2,H10,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,NA,y,NA,500,10,NA,3050,NA,NA,NA,NA,NA,223,214,275,30.5,NA,NA,NA,517000000,495766666.7,637083333.3,500,NA,17.40477064,1000,926.6666667,n,NA,593333333.3,593000000,0,593333333.3,17.45979645,NA,1480,NA,5.22646364,0.44169880500000003,10.01122848,1.775376833,NA,NA,NA,NA,9.505733725,0.803348404,18.20811905,NA,NA,NA,9.505733725,0.803348404,18.20811905,0.299342759,9,549822222.2,NA,550000000,0,0.113286207,NA,100000,180269.5811,62300000,550000000,NA,0.687464589,8,7,62,5,5,10,9,7,13,NA,NA,NA,NA,NA,NA,NA,NA,NA,ancestor1_none+H10y,219.32,212.28,NA,NA,NA,NA,NA,RG18B,25.46277585,+,Contamination in selective plates - these plates removed,NA,RG,32,29,NA,100,30.5,BW25113 H2O2 Glc
HW1_15Fur1_noneControl197500000,HW1,23/06/2021,HW1_1,Control,Fur,rif,Fur1,none,Fur1_none,Fur1_none,DM,5,n,NA,0,10,NA,2700,NA,NA,NA,NA,NA,76,101,60,27,NA,NA,NA,173000000,230274739.6,136796875,5,NA,134.0389617,1000,911.9791667,n,NA,197500000,198000000,0,197500000,16.02560649,NA,1440,NA,44.28405825,32.21278512,56.35533138,1.588327249,NA,NA,NA,NA,245.8642565,178.8447757,312.8837373,NA,NA,NA,245.8642565,178.8447757,312.8837373,2.763331189,16,180115885.4,NA,180000000,0,0.213570477,NA,100000,66709.58719,38500000,180000000,NA,1.010750658,105,93,137,130,108,98,60,139,135,128,66,118,75,89,356,83,NA,NA,Fur1_none+Controln,219.87,211.42,NA,NA,NA,NA,NA,HW1,666.2377376,+,NA,NA,HW,NA,NA,NA,100,NA,fur LB
HW1_12ancestor1_noneControl130833333.333333,HW1,23/06/2021,HW1_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,2,n,NA,0,10,NA,3700,NA,NA,NA,NA,NA,45,67,45,37,NA,NA,NA,103000000,152756510.4,102597656.3,2,NA,45.8127882,1000,911.9791667,n,NA,130833333.3,131000000,0,130833333.3,14.97691813,NA,1440,NA,5.603727484,2.870598976,8.336855993,4.026030064,NA,NA,NA,NA,46.96493041,24.05853631,69.87132451,NA,NA,NA,46.96493041,24.05853631,69.87132451,0.374157583,16,119317274.3,NA,119000000,0,0.198170053,NA,100000,32247.91197,23600000,119000000,NA,0.52704337,16,11,9,4,7,12,4,5,3,5,12,4,6,3,8,10,NA,NA,ancestor1_none+Controln,219.87,211.42,NA,NA,NA,NA,NA,HW1,62.33380743,+,NA,NA,HW,NA,NA,NA,100,NA,BW25113 LB
HW1_12Fur1_noneControl54166666.6666667,HW1,23/06/2021,HW1_1,Control,Fur,rif,Fur1,none,Fur1_none,Fur1_none,DM,2,n,NA,0,10,NA,1300,NA,NA,NA,NA,NA,18,23,24,13,NA,NA,NA,41000000,52438802.08,54718750,2,NA,210.7414619,1000,911.9791667,n,NA,54166666.67,54200000,0,54166666.67,15.21367884,NA,1440,NA,10.65437979,5.44918459,15.85957499,1.496651702,NA,NA,NA,NA,215.6806312,110.3099002,321.0513621,NA,NA,NA,215.6806312,110.3099002,321.0513621,0.700315808,16,49398871.53,NA,49400000,0,0.121138583,NA,100000,37999.13194,5980000,49400000,NA,0.645278912,36,32,22,18,78,23,10,17,114,50,17,18,17,12,20,21,NA,NA,Fur1_none+Controln,219.87,211.42,NA,NA,NA,NA,NA,HW1,638.9315995,+,NA,NA,HW,NA,NA,NA,100,NA,fur LB
HW1_15FeoB1_noneControl231666666.666667,HW1,23/06/2021,HW1_1,Control,FeoB,rif,FeoB1,none,FeoB1_none,FeoB1_none,DM,5,n,NA,0,10,NA,5100,NA,NA,NA,NA,NA,79,93,106,51,NA,NA,NA,180000000,212035156.3,241674479.2,5,NA,33.97819633,1000,911.9791667,n,NA,231666666.7,232000000,0,231666666.7,15.33826648,NA,1440,NA,7.460530304,3.871155639,11.04990497,1.528502234,NA,NA,NA,NA,35.31191184,18.32281367,52.30101,NA,NA,NA,35.31191184,18.32281367,52.30101,0.486399836,16,211275173.6,NA,211000000,0,0.118977233,NA,100000,41426.50463,25100000,211000000,NA,0.576764541,10,7,9,40,22,6,7,21,14,17,14,41,74,19,13,11,NA,NA,FeoB1_none+Controln,219.87,211.42,NA,NA,NA,NA,NA,HW1,96.14238934,+,NA,NA,HW,NA,NA,NA,100,NA,feoB LB
Treatment 13,HW1,23/06/2021,HW1_1,Treatment 13,Gen2,rif,Treatment 13,Treatment 13,Treatment 13,Treatment 13,DM,5,n,NA,0,10,NA,1500,NA,NA,NA,NA,NA,109,122,109,15,NA,NA,NA,249000000,278153645.8,248514322.9,5,NA,26.11027044,1000,911.9791667,n,NA,283333333.3,283000000,0,283333333.3,17.39425109,NA,1440,NA,7.653674118,4.280304239,11.027044,3.302651852,NA,NA,NA,NA,29.62015851,16.56502329,42.67529373,NA,NA,NA,29.62015851,16.56502329,42.67529373,0.440011707,16,258394097.2,NA,258000000,0,0.054072872,NA,100000,172262.7315,14000000,258000000,NA,0.581426922,12,11,8,10,10,7,6,11,12,9,12,34,5,11,10,12,NA,NA,Treatment 13,219.87,211.42,NA,NA,NA,NA,NA,HW1,43.53814627,+,NA,NA,HW,NA,NA,NA,100,NA,Treatment 13
HW2_15Fur1_noneControl202500000,HW2,28/06/2021,HW2_1,Control,Fur,rif,Fur1,none,Fur1_none,Fur1_none,DM,5,n,NA,0,10,NA,600,NA,NA,NA,NA,NA,70,116,57,6,NA,NA,NA,166000000,275741666.7,135493750,5,NA,184.6042117,1000,950.8333333,n,NA,202500000,203000000,0,202500000,18.29179236,NA,1440,NA,41.68071974,23.90852615,59.45291333,1.432317959,NA,NA,NA,NA,216.4740208,124.1719149,308.7761266,NA,NA,NA,216.4740208,124.1719149,308.7761266,2.278656947,16,192543750,NA,193000000,0,0.312486346,NA,100000,320906.25,60200000,193000000,NA,0.991643772,118,184,70,229,118,131,472,111,93,85,91,80,87,92,180,84,NA,NA,Fur1_none+Controln,221.6,216.88,NA,NA,NA,NA,NA,HW2,722.2384523,+,NA,NA,HW,NA,NA,NA,100,NA,fur LB
HW2_22Fur1_noneControl42500000,HW2,28/06/2021,HW2_2,Control,Fur,rif,Fur1,none,Fur1_none,Fur1_none,DM,2,n,NA,0,10,NA,2100,NA,NA,NA,NA,NA,17,11,23,21,NA,NA,NA,39900000,25804166.67,53954166.67,2,NA,187.5373807,1000,938.3333333,n,NA,42500000,42500000,0,42500000,14.21295831,NA,1440,NA,9.145732743,5.406315513,12.88514997,1.592977942,NA,NA,NA,NA,229.3361047,135.5674144,323.1047951,NA,NA,NA,229.3361047,135.5674144,323.1047951,0.643478475,17,39879166.67,NA,39900000,0,0.288175264,NA,100000,18990.07937,11500000,39900000,NA,0.596616771,5,39,14,9,34,8,32,37,21,38,9,28,10,18,20,24,19,NA,Fur1_none+Controln,221.5,215.58,NA,NA,NA,NA,NA,HW2,538.3910957,+,NA,NA,HW,NA,NA,NA,100,NA,fur LB
HW2_12FeoB1_noneControl76666666.6666667,HW2,28/06/2021,HW2_1,Control,FeoB,rif,FeoB1,none,FeoB1_none,FeoB1_none,DM,2,n,NA,0,10,NA,3500,NA,NA,NA,NA,NA,36,34,22,35,NA,NA,NA,85600000,80820833.33,52295833.33,2,NA,62.89870612,1000,950.8333333,n,NA,76666666.67,76700000,0,76666666.67,14.3462213,NA,1440,NA,4.488523648,2.195953169,6.781094127,4.204656632,NA,NA,NA,NA,61.57331529,30.12396223,93.02266835,NA,NA,NA,61.57331529,30.12396223,93.02266835,0.312871491,16,72897222.22,NA,72900000,0,0.201600402,NA,100000,20827.77778,14700000,72900000,NA,0.491460599,9,5,2,10,4,13,6,11,4,8,4,2,4,6,4,2,NA,NA,FeoB1_none+Controln,221.6,216.88,NA,NA,NA,NA,NA,HW2,80.59292002,+,NA,NA,HW,NA,NA,NA,100,NA,feoB LB
HW2_12ancestor1_noneControl110833333.333333,HW2,28/06/2021,HW2_1,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,2,n,NA,0,10,NA,3200,NA,NA,NA,NA,NA,52,36,45,32,NA,NA,NA,124000000,85575000,106968750,2,NA,22.85354701,1000,950.8333333,n,NA,110833333.3,111000000,0,110833333.3,15.0072248,NA,1440,NA,3.862686271,2.658486855,5.066885688,6.011983281,NA,NA,NA,NA,36.65343176,25.22665826,48.08020527,NA,NA,NA,36.65343176,25.22665826,48.08020527,0.257388446,16,105384027.8,NA,105000000,0,0.147720923,NA,100000,32932.50868,15600000,105000000,NA,0.468755385,9,6,3,7,4,5,5,9,4,2,0,3,6,6,5,0,NA,NA,ancestor1_none+Controln,221.6,216.88,NA,NA,NA,NA,NA,HW2,43.88710602,+,NA,NA,HW,NA,NA,NA,100,NA,BW25113 LB
HW2_22FeoB1_noneControl65000000,HW2,28/06/2021,HW2_2,Control,FeoB,rif,FeoB1,none,FeoB1_none,FeoB1_none,DM,2,n,NA,0,10,NA,2500,NA,NA,NA,NA,NA,31,25,22,25,NA,NA,NA,72700000,58645833.33,51608333.33,2,NA,35.28801076,1000,938.3333333,n,NA,65000000,65000000,0,65000000,14.57439642,NA,1440,NA,2.050411896,0.974274601,3.126549191,2.039201344,NA,NA,NA,NA,33.61790238,15.973897,51.26190776,NA,NA,NA,33.61790238,15.973897,51.26190776,0.140685888,16,60991666.67,NA,61000000,0,0.143909899,NA,100000,24396.66667,8780000,61000000,NA,0.38397774,3,11,5,10,0,1,2,3,0,8,2,3,1,1,8,2,NA,NA,FeoB1_none+Controln,221.5,215.58,NA,NA,NA,NA,NA,HW2,61.48380926,+,NA,NA,HW,NA,NA,NA,100,NA,feoB LB
Treatment 13,HW2,28/06/2021,HW2_1,Treatment 13,Gen2,rif,Treatment 13,Treatment 13,Treatment 13,Treatment 13,DM,2,n,NA,0,10,NA,4700,NA,NA,NA,NA,NA,39,42,52,47,NA,NA,NA,92700000,99837500,123608333.3,2,NA,19.04993723,1000,950.8333333,n,NA,110833333.3,111000000,0,110833333.3,14.45263594,NA,1440,NA,2.023001322,1.019221765,3.026780879,1.630606873,NA,NA,NA,NA,19.19646995,9.671501336,28.72143856,NA,NA,NA,19.19646995,9.671501336,28.72143856,0.139974558,17,105384027.8,NA,105000000,0,0.125363399,NA,100000,22422.13357,13200000,105000000,NA,0.370937227,3,5,1,4,40,2,5,11,5,2,7,2,2,0,1,0,3,NA,Treatment 13,221.6,216.88,NA,NA,NA,NA,NA,HW2,51.91098073,+,NA,NA,HW,NA,NA,NA,100,NA,Treatment 13
HW2_25ancestor1_noneControl253333333.333333,HW2,28/06/2021,HW2_2,Control,ancestor,rif,ancestor1,none,ancestor1_none,ancestor1_none,DM,5,n,NA,0,10,NA,3500,NA,NA,NA,NA,NA,97,89,118,35,NA,NA,NA,228000000,208779166.7,276808333.3,5,NA,9.557846195,1000,938.3333333,n,NA,253333333.3,253000000,0,253333333.3,16.05149489,NA,1440,NA,2.600028134,1.464025015,3.736031254,1.4869742,NA,NA,NA,NA,10.93776443,6.158841327,15.71668752,NA,NA,NA,10.93776443,6.158841327,15.71668752,0.161980436,16,237711111.1,NA,238000000,0,0.120683792,NA,100000,67917.46032,28700000,238000000,NA,0.413803522,19,11,3,2,19,2,9,6,0,2,3,6,7,2,0,10,NA,NA,ancestor1_none+Controln,221.5,215.58,NA,NA,NA,NA,NA,HW2,26.55534262,+,NA,NA,HW,NA,NA,NA,100,NA,BW25113 LB
HW2_15FeoB1_noneControl223333333.333333,HW2,28/06/2021,HW2_1,Control,FeoB,rif,FeoB1,none,FeoB1_none,FeoB1_none,DM,5,n,NA,0,10,NA,1700,NA,NA,NA,NA,NA,84,88,96,17,NA,NA,NA,200000000,209183333.3,228200000,5,NA,19.95708117,1000,950.8333333,n,NA,223333333.3,223000000,0,223333333.3,16.93056871,NA,1440,NA,5.180553507,3.061582695,7.299524318,1.585653183,NA,NA,NA,NA,24.39597711,14.41743653,34.3745177,NA,NA,NA,24.39597711,14.41743653,34.3745177,0.305988156,16,212352777.8,NA,212000000,0,0.055845633,NA,100000,124913.3987,11900000,212000000,NA,0.514167461,42,10,6,19,6,6,9,9,19,15,7,14,5,30,1,5,NA,NA,FeoB1_none+Controln,221.6,216.88,NA,NA,NA,NA,NA,HW2,59.74727589,+,NA,NA,HW,NA,NA,NA,100,NA,feoB LB
HW2_25FeoB1_noneControl221666666.666667,HW2,28/06/2021,HW2_2,Control,FeoB,rif,FeoB1,none,FeoB1_none,FeoB1_none,DM,5,n,NA,0,10,NA,3500,NA,NA,NA,NA,NA,89,94,83,35,NA,NA,NA,209000000,220508333.3,194704166.7,5,NA,18.21586011,1000,938.3333333,n,NA,221666666.7,222000000,0,221666666.7,15.85884981,NA,1440,NA,3.624860377,1.730436226,5.519284528,1.681684265,NA,NA,NA,NA,17.42744609,8.319516035,26.53537614,NA,NA,NA,17.42744609,8.319516035,26.53537614,0.228570194,16,207997222.2,NA,208000000,0,0.050717059,NA,100000,59427.77778,10500000,208000000,NA,0.459465441,8,33,4,15,6,1,4,9,7,25,3,6,2,7,4,3,NA,NA,FeoB1_none+Controln,221.5,215.58,NA,NA,NA,NA,NA,HW2,41.16641515,+,NA,NA,HW,NA,NA,NA,100,NA,feoB LB
HW2_25Fur1_noneControl189166666.666667,HW2,28/06/2021,HW2_2,Control,Fur,rif,Fur1,none,Fur1_none,Fur1_none,DM,5,n,NA,0,10,NA,1400,NA,NA,NA,NA,NA,75,75,77,14,NA,NA,NA,176000000,175937500,180629166.7,5,NA,156.5690898,1000,938.3333333,n,NA,189166666.7,189000000,0,189166666.7,16.95204396,NA,1440,NA,40.51908662,26.62347118,54.41470207,1.596466015,NA,NA,NA,NA,228.2747582,149.9902133,306.5593031,NA,NA,NA,228.2747582,149.9902133,306.5593031,2.390218355,16,177501388.9,NA,178000000,0,0.012460031,NA,100000,126786.7063,2210000,178000000,NA,0.982853721,136,61,102,65,190,145,75,125,106,102,116,85,111,52,75,79,NA,NA,Fur1_none+Controln,221.5,215.58,NA,NA,NA,NA,NA,HW2,572.1786215,+,NA,NA,HW,NA,NA,NA,100,NA,fur LB
